Payment ID,Loan ID,Pay Date,Amount Paid,Status
PAY30482,LOAN20026,2023-01-07,9034.12,OnTime
PAY30483,LOAN20026,2023-02-07,8857.53,OnTime
PAY30484,LOAN20026,2023-03-07,7601.22,OnTime
PAY30485,LOAN20026,2023-04-07,8366.23,OnTime
PAY30486,LOAN20027,2024-06-11,5834.43,Late
PAY30487,LOAN20027,2024-07-11,5834.43,Late
PAY30488,LOAN20027,2024-08-11,5834.43,Late
PAY30489,LOAN20027,2024-09-11,5834.43,Late
PAY30490,LOAN20027,2024-10-11,5834.43,Late
PAY30491,LOAN20027,2024-11-11,5834.43,Late
PAY30492,LOAN20027,2024-12-11,5834.43,Late
PAY30493,LOAN20027,2025-01-11,5834.43,Late
PAY30494,LOAN20027,2025-02-11,5834.43,Late
PAY30495,LOAN20027,2025-03-11,5834.43,Late
PAY30496,LOAN20027,2025-04-11,5834.43,Late
PAY30497,LOAN20027,2025-05-11,5834.43,Late
PAY30498,LOAN20027,2025-06-11,5834.43,Late
PAY30499,LOAN20027,2025-07-11,5834.43,Late
PAY30500,LOAN20027,2025-08-11,5834.43,Late
PAY30501,LOAN20027,2025-09-11,5834.43,Late
PAY30502,LOAN20027,2025-10-11,5834.43,Late
PAY30503,LOAN20027,2025-11-11,5834.43,Late
PAY30504,LOAN20027,2025-12-11,5834.43,Late
PAY30505,LOAN20027,2026-01-11,5834.43,Late
PAY30506,LOAN20027,2026-02-11,5834.43,Late
PAY30507,LOAN20027,2026-03-11,5834.43,Late
PAY30508,LOAN20027,2026-04-11,5834.43,Late
PAY30509,LOAN20027,2026-05-11,5834.43,Late
PAY30510,LOAN20027,2026-06-11,5834.43,Late
PAY30511,LOAN20027,2026-07-11,5834.43,Late
PAY30512,LOAN20027,2026-08-11,5834.43,Late
PAY30513,LOAN20027,2026-09-11,5834.43,Late
PAY30514,LOAN20027,2026-10-11,5834.43,Late
PAY30515,LOAN20027,2026-11-11,5834.43,Late
PAY30516,LOAN20027,2026-12-11,5834.43,Late
PAY30517,LOAN20027,2027-01-11,5834.43,Late
PAY30518,LOAN20027,2027-02-11,5834.43,Late
PAY30519,LOAN20027,2027-03-11,5834.43,Late
PAY30520,LOAN20027,2027-04-11,5834.43,Late
PAY30522,LOAN20028,2022-09-07,20087.37,OnTime
PAY30523,LOAN20028,2022-10-07,22249.08,OnTime
PAY30524,LOAN20028,2022-11-07,27080.24,OnTime
PAY30525,LOAN20028,2022-12-07,22085.0,OnTime
PAY30526,LOAN20028,2023-01-07,20686.3,OnTime
PAY30527,LOAN20028,2023-02-07,22566.74,OnTime
PAY30528,LOAN20028,2023-03-07,27171.39,OnTime
PAY30529,LOAN20028,2023-04-07,20374.89,OnTime
PAY30530,LOAN20028,2023-05-07,18149.38,OnTime
PAY30531,LOAN20028,2023-06-07,25569.1,OnTime
PAY30532,LOAN20028,2023-07-07,27140.08,OnTime
PAY30533,LOAN20028,2023-08-07,17141.38,OnTime
PAY30534,LOAN20028,2023-09-07,19060.73,OnTime
PAY30535,LOAN20028,2023-10-07,17711.17,OnTime
PAY30536,LOAN20028,2023-11-07,20550.42,OnTime
PAY30537,LOAN20028,2023-12-07,21962.12,OnTime
PAY30538,LOAN20028,2024-01-07,26076.56,OnTime
PAY30539,LOAN20028,2024-02-07,24730.07,OnTime
PAY30540,LOAN20028,2024-03-07,24313.51,OnTime
PAY30541,LOAN20028,2024-04-07,20611.54,OnTime
PAY30542,LOAN20028,2024-05-07,27353.32,OnTime
PAY30543,LOAN20028,2024-06-07,22250.72,OnTime
PAY30544,LOAN20028,2024-07-07,29250.91,OnTime
PAY30545,LOAN20028,2024-08-07,24495.65,OnTime
PAY30546,LOAN20028,2024-09-07,17494.64,OnTime
PAY30547,LOAN20028,2024-10-07,25075.1,OnTime
PAY30548,LOAN20028,2024-11-07,20235.61,OnTime
PAY30549,LOAN20028,2024-12-07,25215.02,OnTime
PAY30550,LOAN20028,2025-01-07,16714.1,OnTime
PAY30551,LOAN20028,2025-02-07,18164.82,OnTime
PAY30552,LOAN20028,2025-03-07,27550.31,OnTime
PAY30553,LOAN20028,2025-04-07,18885.74,OnTime
PAY30554,LOAN20028,2025-05-07,27292.58,OnTime
PAY30555,LOAN20028,2025-06-07,19603.88,OnTime
PAY30556,LOAN20028,2025-07-07,24616.13,OnTime
PAY30557,LOAN20028,2025-08-07,25322.86,OnTime
PAY30558,LOAN20029,2025-06-30,57778.01,Late
PAY30559,LOAN20029,2025-07-31,50541.62,Late
PAY30560,LOAN20029,2025-08-31,47307.53,Late
PAY30561,LOAN20029,2025-09-30,41044.48,Late
PAY30562,LOAN20029,2025-10-31,50494.01,Late
PAY30563,LOAN20029,2025-11-30,62681.8,Late
PAY30564,LOAN20029,2025-12-31,72633.36,Late
PAY30565,LOAN20029,2026-01-31,70291.54,Late
PAY30566,LOAN20029,2026-02-28,66622.12,Late
PAY30567,LOAN20029,2026-03-31,67403.28,Late
PAY30568,LOAN20029,2026-04-30,63094.39,Late
PAY30569,LOAN20029,2026-05-31,48970.27,Late
PAY30570,LOAN20029,2026-06-30,71547.62,Late
PAY30571,LOAN20029,2026-07-31,63294.98,Late
PAY30572,LOAN20029,2026-08-31,59445.76,Late
PAY30573,LOAN20029,2026-09-30,43759.74,Late
PAY30574,LOAN20029,2026-10-31,55488.57,Late
PAY30575,LOAN20029,2026-11-30,55952.84,Late
PAY30576,LOAN20029,2026-12-31,70059.77,Late
PAY30577,LOAN20029,2027-01-31,58964.4,Late
PAY30578,LOAN20029,2027-02-28,53162.29,Late
PAY30579,LOAN20029,2027-03-31,73976.87,Late
PAY30580,LOAN20029,2027-04-30,43750.35,Late
PAY30581,LOAN20029,2027-05-31,54633.26,Late
PAY30582,LOAN20029,2027-06-30,41352.84,Late
PAY30583,LOAN20029,2027-07-31,65709.1,Late
PAY30584,LOAN20029,2027-08-31,71927.39,Late
PAY30585,LOAN20029,2027-09-30,49659.57,Late
PAY30586,LOAN20029,2027-10-31,69842.62,Late
PAY30587,LOAN20029,2027-11-30,50084.69,Late
PAY30588,LOAN20029,2027-12-31,71672.39,Late
PAY30589,LOAN20029,2028-01-31,66199.72,Late
PAY30590,LOAN20029,2028-02-29,67977.72,Late
PAY30591,LOAN20029,2028-03-31,40514.6,Late
PAY30592,LOAN20029,2028-04-30,73488.62,Late
PAY30593,LOAN20029,2028-05-31,65247.26,Late
PAY30594,LOAN20029,2028-06-30,50522.09,Late
PAY30595,LOAN20029,2028-07-31,68832.36,Late
PAY30596,LOAN20029,2028-08-31,49711.36,Late
PAY30597,LOAN20029,2028-09-30,70345.61,Late
PAY30598,LOAN20029,2028-10-31,43815.26,Late
PAY30599,LOAN20029,2028-11-30,64445.08,Late
PAY30600,LOAN20029,2028-12-31,58756.75,Late
PAY30601,LOAN20029,2029-01-31,43255.25,Late
PAY30602,LOAN20030,2024-10-25,42425.4,Late
PAY30603,LOAN20030,2024-11-25,42425.4,Late
PAY30604,LOAN20030,2024-12-25,42425.4,Late
PAY30605,LOAN20030,2025-01-25,42425.4,Late
PAY30606,LOAN20030,2025-02-25,42425.4,Late
PAY30607,LOAN20030,2025-03-25,42425.4,Late
PAY30608,LOAN20030,2025-04-25,42425.4,Late
PAY30609,LOAN20030,2025-05-25,42425.4,Late
PAY30610,LOAN20030,2025-06-25,42425.4,Late
PAY30611,LOAN20030,2025-07-25,42425.4,Late
PAY30612,LOAN20030,2025-08-25,42425.4,Late
PAY30613,LOAN20030,2025-09-25,42425.4,Late
PAY30614,LOAN20030,2025-10-25,42425.4,Late
PAY30615,LOAN20030,2025-11-25,42425.4,Late
PAY30616,LOAN20030,2025-12-25,42425.4,Late
PAY30617,LOAN20030,2026-01-25,42425.4,Late
PAY30618,LOAN20030,2026-02-25,42425.4,Late
PAY30619,LOAN20030,2026-03-25,42425.4,Late
PAY30620,LOAN20030,2026-04-25,42425.4,Late
PAY30621,LOAN20030,2026-05-25,42425.4,Late
PAY30622,LOAN20030,2026-06-25,42425.4,Late
PAY30623,LOAN20030,2026-07-25,42425.4,Late
PAY30624,LOAN20030,2026-08-25,42425.4,Late
PAY30625,LOAN20030,2026-09-25,42425.4,Late
PAY30626,LOAN20030,2026-10-25,42425.4,Late
PAY30627,LOAN20030,2026-11-25,42425.4,Late
PAY30628,LOAN20030,2026-12-25,42425.4,Late
PAY30629,LOAN20030,2027-01-25,42425.4,Late
PAY30630,LOAN20030,2027-02-25,42425.4,Late
PAY30631,LOAN20030,2027-03-25,42425.4,Late
PAY30632,LOAN20030,2027-04-25,42425.4,Late
PAY30633,LOAN20030,2027-05-25,42425.4,Late
PAY30634,LOAN20030,2027-06-25,42425.4,Late
PAY30635,LOAN20030,2027-07-25,42425.4,Late
PAY30636,LOAN20030,2027-08-25,42425.4,Late
PAY30637,LOAN20030,2027-09-25,42425.4,Late
PAY30638,LOAN20030,2027-10-25,42425.4,Late
PAY30639,LOAN20030,2027-11-25,42425.4,Late
PAY30640,LOAN20030,2027-12-25,42425.4,Late
PAY30641,LOAN20030,2028-01-25,42425.4,Late
PAY30642,LOAN20030,2028-02-25,42425.4,Late
PAY30643,LOAN20030,2028-03-25,42425.4,Late
PAY30644,LOAN20030,2028-04-25,42425.4,Late
PAY30645,LOAN20030,2028-05-25,42425.4,Late
PAY30646,LOAN20030,2028-06-25,42425.4,Late
PAY30647,LOAN20030,2028-07-25,42425.4,Late
PAY30648,LOAN20031,2024-07-21,32291.58,OnTime
PAY30649,LOAN20031,2024-08-21,26940.01,OnTime
PAY30650,LOAN20031,2024-09-21,37582.15,OnTime
PAY30651,LOAN20031,2024-10-21,33676.09,OnTime
PAY30652,LOAN20031,2024-11-21,40604.11,OnTime
PAY30653,LOAN20031,2024-12-21,33582.17,OnTime
PAY30654,LOAN20031,2025-01-21,33644.7,OnTime
PAY30655,LOAN20031,2025-02-21,43981.59,OnTime
PAY30656,LOAN20031,2025-03-21,27773.42,OnTime
PAY30657,LOAN20031,2025-04-21,47705.74,OnTime
PAY30658,LOAN20031,2025-05-21,46525.05,OnTime
PAY30659,LOAN20031,2025-06-21,42223.57,OnTime
PAY30660,LOAN20032,2022-08-07,157295.15,Late
PAY30661,LOAN20032,2022-09-07,157295.15,Late
PAY30662,LOAN20032,2022-10-07,157295.15,Late
PAY30663,LOAN20032,2022-11-07,157295.15,Late
PAY30664,LOAN20032,2022-12-07,157295.15,Late
PAY30665,LOAN20032,2023-01-07,157295.15,Late
PAY30666,LOAN20032,2023-02-07,157295.15,Late
PAY30667,LOAN20032,2023-03-07,157295.15,Late
PAY30668,LOAN20032,2023-04-07,157295.15,Late
PAY30669,LOAN20032,2023-05-07,157295.15,Late
PAY30670,LOAN20032,2023-06-07,157295.15,Late
PAY30671,LOAN20032,2023-07-07,157295.15,Late
PAY30672,LOAN20032,2023-08-07,157295.15,Late
PAY30673,LOAN20032,2023-09-07,157295.15,Late
PAY30674,LOAN20032,2023-10-07,157295.15,Late
PAY30675,LOAN20033,2024-10-03,136908.42,Late
PAY30676,LOAN20033,2024-11-03,136908.42,Late
PAY30677,LOAN20033,2024-12-03,136908.42,Late
PAY30678,LOAN20033,2025-01-03,136908.42,Late
PAY30679,LOAN20033,2025-02-03,136908.42,Late
PAY30680,LOAN20033,2025-03-03,136908.42,Late
PAY30681,LOAN20033,2025-04-03,136908.42,Late
PAY30682,LOAN20033,2025-05-03,136908.42,Late
PAY30683,LOAN20033,2025-06-03,136908.42,Late
PAY30684,LOAN20033,2025-07-03,136908.42,Late
PAY30685,LOAN20033,2025-08-03,136908.42,Late
PAY30686,LOAN20033,2025-09-03,136908.42,Late
PAY30687,LOAN20033,2025-10-03,136908.42,Late
PAY30688,LOAN20034,2025-01-13,0.0,Late
PAY30689,LOAN20034,2025-02-13,0.0,Late
PAY30690,LOAN20034,2025-03-13,0.0,Late
PAY30691,LOAN20034,2025-04-13,0.0,Late
PAY30692,LOAN20034,2025-05-13,0.0,Late
PAY30693,LOAN20034,2025-06-13,0.0,Late
PAY30694,LOAN20034,2025-07-13,0.0,Late
PAY30695,LOAN20034,2025-08-13,0.0,Late
PAY30696,LOAN20034,2025-09-13,0.0,Late
PAY30697,LOAN20034,2025-10-13,0.0,Late
PAY30698,LOAN20034,2025-11-13,0.0,Late
PAY30699,LOAN20034,2025-12-13,0.0,Late
PAY30700,LOAN20034,2026-01-13,0.0,Late
PAY30701,LOAN20034,2026-02-13,0.0,Late
PAY30702,LOAN20034,2026-03-13,0.0,Late
PAY30703,LOAN20034,2026-04-13,0.0,Late
PAY30704,LOAN20034,2026-05-13,0.0,Late
PAY30705,LOAN20034,2026-06-13,0.0,Late
PAY30706,LOAN20034,2026-07-13,0.0,Late
PAY30707,LOAN20034,2026-08-13,0.0,Late
PAY30708,LOAN20035,2023-04-26,0.0,Late
PAY30709,LOAN20035,2023-05-26,0.0,Late
PAY30710,LOAN20035,2023-06-26,0.0,Late
PAY30711,LOAN20035,2023-07-26,0.0,Late
PAY30712,LOAN20035,2023-08-26,0.0,Late
PAY30713,LOAN20036,2025-01-15,0.0,OnTime
PAY30714,LOAN20036,2025-02-15,0.0,OnTime
PAY30715,LOAN20036,2025-03-15,0.0,OnTime
PAY30716,LOAN20036,2025-04-15,0.0,OnTime
PAY30717,LOAN20036,2025-05-15,0.0,OnTime
PAY30718,LOAN20036,2025-06-15,0.0,OnTime
PAY30719,LOAN20036,2025-07-15,0.0,OnTime
PAY30720,LOAN20037,2023-05-23,26192.75,Late
PAY30721,LOAN20037,2023-06-23,26192.75,Late
PAY30722,LOAN20037,2023-07-23,26192.75,Late
PAY30723,LOAN20037,2023-08-23,26192.75,Late
PAY30724,LOAN20037,2023-09-23,26192.75,Late
PAY30725,LOAN20037,2023-10-23,26192.75,Late
PAY30726,LOAN20037,2023-11-23,26192.75,Late
PAY30727,LOAN20037,2023-12-23,26192.75,Late
PAY30728,LOAN20037,2024-01-23,26192.75,Late
PAY30729,LOAN20037,2024-02-23,26192.75,Late
PAY30730,LOAN20037,2024-03-23,26192.75,Late
PAY30731,LOAN20037,2024-04-23,26192.75,Late
PAY30732,LOAN20037,2024-05-23,26192.75,Late
PAY30733,LOAN20038,2022-03-19,122688.08,OnTime
PAY30734,LOAN20038,2022-04-19,122688.08,OnTime
PAY30735,LOAN20038,2022-05-19,122688.08,OnTime
PAY30736,LOAN20038,2022-06-19,122688.08,OnTime
PAY30737,LOAN20038,2022-07-19,122688.08,OnTime
PAY30738,LOAN20038,2022-08-19,122688.08,OnTime
PAY30739,LOAN20038,2022-09-19,122688.08,OnTime
PAY30740,LOAN20038,2022-10-19,122688.08,OnTime
PAY30741,LOAN20038,2022-11-19,122688.08,OnTime
PAY30742,LOAN20038,2022-12-19,122688.08,OnTime
PAY30743,LOAN20038,2023-01-19,122688.08,OnTime
PAY30744,LOAN20038,2023-02-19,122688.08,OnTime
PAY30745,LOAN20038,2023-03-19,122688.08,OnTime
PAY30746,LOAN20038,2023-04-19,122688.08,OnTime
PAY30747,LOAN20038,2023-05-19,122688.08,OnTime
PAY30748,LOAN20038,2023-06-19,122688.08,OnTime
PAY30749,LOAN20038,2023-07-19,122688.08,OnTime
PAY30750,LOAN20038,2023-08-19,122688.08,OnTime
PAY30751,LOAN20038,2023-09-19,122688.08,OnTime
PAY30752,LOAN20038,2023-10-19,122688.08,OnTime
PAY30753,LOAN20038,2023-11-19,122688.08,OnTime
PAY30754,LOAN20038,2023-12-19,122688.08,OnTime
PAY30755,LOAN20038,2024-01-19,122688.08,OnTime
PAY30756,LOAN20038,2024-02-19,122688.08,OnTime
PAY30757,LOAN20038,2024-03-19,122688.08,OnTime
PAY30758,LOAN20038,2024-04-19,122688.08,OnTime
PAY30759,LOAN20038,2024-05-19,122688.08,OnTime
PAY30760,LOAN20038,2024-06-19,122688.08,OnTime
PAY30761,LOAN20038,2024-07-19,122688.08,OnTime
PAY30762,LOAN20038,2024-08-19,122688.08,OnTime
PAY30763,LOAN20038,2024-09-19,122688.08,OnTime
PAY30764,LOAN20038,2024-10-19,122688.08,OnTime
PAY30765,LOAN20038,2024-11-19,122688.08,OnTime
PAY30766,LOAN20038,2024-12-19,122688.08,OnTime
PAY30767,LOAN20038,2025-01-19,122688.08,OnTime
PAY30768,LOAN20038,2025-02-19,122688.08,OnTime
PAY30769,LOAN20038,2025-03-19,122688.08,OnTime
PAY30770,LOAN20038,2025-04-19,122688.08,OnTime
PAY30771,LOAN20038,2025-05-19,122688.08,OnTime
PAY30772,LOAN20039,2022-05-15,66348.85,Late
PAY30773,LOAN20039,2022-06-15,77779.01,Late
PAY30774,LOAN20039,2022-07-15,50760.2,Late
PAY30775,LOAN20039,2022-08-15,46695.33,Late
PAY30776,LOAN20039,2022-09-15,52830.83,Late
PAY30777,LOAN20039,2022-10-15,74044.22,Late
PAY30778,LOAN20039,2022-11-15,45002.33,Late
PAY30779,LOAN20039,2022-12-15,65950.82,Late
PAY30780,LOAN20039,2023-01-15,81720.59,Late
PAY30781,LOAN20039,2023-02-15,76380.0,Late
PAY30782,LOAN20039,2023-03-15,63605.74,Late
PAY30783,LOAN20039,2023-04-15,46109.52,Late
PAY30784,LOAN20039,2023-05-15,75450.45,Late
PAY30785,LOAN20039,2023-06-15,66568.86,Late
PAY30786,LOAN20039,2023-07-15,48069.78,Late
PAY30787,LOAN20039,2023-08-15,47264.32,Late
PAY30788,LOAN20039,2023-09-15,78441.11,Late
PAY30789,LOAN20039,2023-10-15,69252.57,Late
PAY30790,LOAN20039,2023-11-15,75370.7,Late
PAY30791,LOAN20039,2023-12-15,77269.82,Late
PAY30792,LOAN20039,2024-01-15,65529.11,Late
PAY30793,LOAN20039,2024-02-15,63452.89,Late
PAY30794,LOAN20039,2024-03-15,60127.24,Late
PAY30795,LOAN20039,2024-04-15,55790.27,Late
PAY30796,LOAN20039,2024-05-15,60286.55,Late
PAY30797,LOAN20039,2024-06-15,73253.17,Late
PAY30798,LOAN20039,2024-07-15,66681.41,Late
PAY30799,LOAN20039,2024-08-15,77787.45,Late
PAY30800,LOAN20039,2024-09-15,60622.25,Late
PAY30801,LOAN20039,2024-10-15,66878.85,Late
PAY30802,LOAN20039,2024-11-15,67804.4,Late
PAY30803,LOAN20039,2024-12-15,66290.59,Late
PAY30804,LOAN20039,2025-01-15,70530.32,Late
PAY30805,LOAN20039,2025-02-15,52751.46,Late
PAY30806,LOAN20039,2025-03-15,63258.65,Late
PAY30807,LOAN20039,2025-04-15,47660.54,Late
PAY30808,LOAN20039,2025-05-15,58372.43,Late
PAY30809,LOAN20039,2025-06-15,62314.8,Late
PAY30810,LOAN20039,2025-07-15,68603.79,Late
PAY30811,LOAN20039,2025-08-15,80004.37,Late
PAY30812,LOAN20040,2021-07-13,114191.08,OnTime
PAY30813,LOAN20040,2021-08-13,114191.08,OnTime
PAY30814,LOAN20040,2021-09-13,114191.08,OnTime
PAY30815,LOAN20040,2021-10-13,114191.08,OnTime
PAY30816,LOAN20041,2025-05-08,113975.55,OnTime
PAY30817,LOAN20041,2025-06-08,113975.55,OnTime
PAY30818,LOAN20041,2025-07-08,113975.55,OnTime
PAY30819,LOAN20041,2025-08-08,113975.55,OnTime
PAY30820,LOAN20041,2025-09-08,113975.55,OnTime
PAY30821,LOAN20041,2025-10-08,113975.55,OnTime
PAY30822,LOAN20041,2025-11-08,113975.55,OnTime
PAY30823,LOAN20041,2025-12-08,113975.55,OnTime
PAY30824,LOAN20041,2026-01-08,113975.55,OnTime
PAY30825,LOAN20041,2026-02-08,113975.55,OnTime
PAY30826,LOAN20041,2026-03-08,113975.55,OnTime
PAY30827,LOAN20041,2026-04-08,113975.55,OnTime
PAY30828,LOAN20041,2026-05-08,113975.55,OnTime
PAY30829,LOAN20041,2026-06-08,113975.55,OnTime
PAY30830,LOAN20041,2026-07-08,113975.55,OnTime
PAY30831,LOAN20041,2026-08-08,113975.55,OnTime
PAY30832,LOAN20041,2026-09-08,113975.55,OnTime
PAY30833,LOAN20041,2026-10-08,113975.55,OnTime
PAY30834,LOAN20041,2026-11-08,113975.55,OnTime
PAY30835,LOAN20041,2026-12-08,113975.55,OnTime
PAY30836,LOAN20041,2027-01-08,113975.55,OnTime
PAY30837,LOAN20042,2021-12-08,50660.62,OnTime
PAY30838,LOAN20042,2022-01-08,50660.62,OnTime
PAY30839,LOAN20042,2022-02-08,50660.62,OnTime
PAY30840,LOAN20042,2022-03-08,50660.62,OnTime
PAY30841,LOAN20042,2022-04-08,50660.62,OnTime
PAY30842,LOAN20042,2022-05-08,50660.62,OnTime
PAY30843,LOAN20042,2022-06-08,50660.62,OnTime
PAY30844,LOAN20042,2022-07-08,50660.62,OnTime
PAY30845,LOAN20042,2022-08-08,50660.62,OnTime
PAY30846,LOAN20042,2022-09-08,50660.62,OnTime
PAY30847,LOAN20042,2022-10-08,50660.62,OnTime
PAY30848,LOAN20042,2022-11-08,50660.62,OnTime
PAY30849,LOAN20042,2022-12-08,50660.62,OnTime
PAY30850,LOAN20042,2023-01-08,50660.62,OnTime
PAY30851,LOAN20042,2023-02-08,50660.62,OnTime
PAY30852,LOAN20043,2022-01-21,406803.87,Late
PAY30853,LOAN20043,2022-02-21,406803.87,Late
PAY30854,LOAN20043,2022-03-21,406803.87,Late
PAY30855,LOAN20043,2022-04-21,406803.87,Late
PAY30856,LOAN20044,2024-08-07,0.0,OnTime
PAY30857,LOAN20044,2024-09-07,0.0,OnTime
PAY30858,LOAN20044,2024-10-07,0.0,OnTime
PAY30859,LOAN20044,2024-11-07,0.0,OnTime
PAY30860,LOAN20044,2024-12-07,0.0,OnTime
PAY30861,LOAN20045,2022-08-28,65954.05,OnTime
PAY30862,LOAN20045,2022-09-28,65954.05,OnTime
PAY30863,LOAN20045,2022-10-28,65954.05,OnTime
PAY30864,LOAN20045,2022-11-28,65954.05,OnTime
PAY30865,LOAN20045,2022-12-28,65954.05,OnTime
PAY30866,LOAN20045,2023-01-28,65954.05,OnTime
PAY30867,LOAN20045,2023-02-28,65954.05,OnTime
PAY30868,LOAN20045,2023-03-28,65954.05,OnTime
PAY30869,LOAN20045,2023-04-28,65954.05,OnTime
PAY30870,LOAN20045,2023-05-28,65954.05,OnTime
PAY30871,LOAN20045,2023-06-28,65954.05,OnTime
PAY30872,LOAN20045,2023-07-28,65954.05,OnTime
PAY30873,LOAN20045,2023-08-28,65954.05,OnTime
PAY30874,LOAN20045,2023-09-28,65954.05,OnTime
PAY30875,LOAN20045,2023-10-28,65954.05,OnTime
PAY30876,LOAN20045,2023-11-28,65954.05,OnTime
PAY30877,LOAN20045,2023-12-28,65954.05,OnTime
PAY30878,LOAN20045,2024-01-28,65954.05,OnTime
PAY30879,LOAN20045,2024-02-28,65954.05,OnTime
PAY30880,LOAN20045,2024-03-28,65954.05,OnTime
PAY30881,LOAN20045,2024-04-28,65954.05,OnTime
PAY30882,LOAN20045,2024-05-28,65954.05,OnTime
PAY30883,LOAN20045,2024-06-28,65954.05,OnTime
PAY30884,LOAN20045,2024-07-28,65954.05,OnTime
PAY30885,LOAN20045,2024-08-28,65954.05,OnTime
PAY30886,LOAN20045,2024-09-28,65954.05,OnTime
PAY30887,LOAN20045,2024-10-28,65954.05,OnTime
PAY30888,LOAN20045,2024-11-28,65954.05,OnTime
PAY30889,LOAN20045,2024-12-28,65954.05,OnTime
PAY30890,LOAN20045,2025-01-28,65954.05,OnTime
PAY30891,LOAN20045,2025-02-28,65954.05,OnTime
PAY30892,LOAN20045,2025-03-28,65954.05,OnTime
PAY30893,LOAN20045,2025-04-28,65954.05,OnTime
PAY30894,LOAN20045,2025-05-28,65954.05,OnTime
PAY30895,LOAN20045,2025-06-28,65954.05,OnTime
PAY30896,LOAN20045,2025-07-28,65954.05,OnTime
PAY30897,LOAN20045,2025-08-28,65954.05,OnTime
PAY30898,LOAN20045,2025-09-28,65954.05,OnTime
PAY30899,LOAN20045,2025-10-28,65954.05,OnTime
PAY30900,LOAN20045,2025-11-28,65954.05,OnTime
PAY30901,LOAN20045,2025-12-28,65954.05,OnTime
PAY30902,LOAN20045,2026-01-28,65954.05,OnTime
PAY30903,LOAN20045,2026-02-28,65954.05,OnTime
PAY30904,LOAN20046,2025-03-20,38688.58,Late
PAY30905,LOAN20046,2025-04-20,41860.49,Late
PAY30906,LOAN20046,2025-05-20,36594.17,Late
PAY30907,LOAN20046,2025-06-20,39430.9,Late
PAY30908,LOAN20046,2025-07-20,26934.08,Late
PAY30909,LOAN20046,2025-08-20,31005.05,Late
PAY30910,LOAN20046,2025-09-20,33389.63,Late
PAY30911,LOAN20046,2025-10-20,35844.75,Late
PAY30912,LOAN20046,2025-11-20,26373.03,Late
PAY30913,LOAN20046,2025-12-20,28467.23,Late
PAY30914,LOAN20046,2026-01-20,31502.61,Late
PAY30915,LOAN20046,2026-02-20,46918.47,Late
PAY30916,LOAN20046,2026-03-20,32712.7,Late
PAY30917,LOAN20047,2021-08-26,189639.01,OnTime
PAY30918,LOAN20047,2021-09-26,189639.01,OnTime
PAY30919,LOAN20047,2021-10-26,189639.01,OnTime
PAY30920,LOAN20047,2021-11-26,189639.01,OnTime
PAY30921,LOAN20047,2021-12-26,189639.01,OnTime
PAY30922,LOAN20047,2022-01-26,189639.01,OnTime
PAY30923,LOAN20047,2022-02-26,189639.01,OnTime
PAY30924,LOAN20047,2022-03-26,189639.01,OnTime
PAY30925,LOAN20047,2022-04-26,189639.01,OnTime
PAY30926,LOAN20047,2022-05-26,189639.01,OnTime
PAY30927,LOAN20047,2022-06-26,189639.01,OnTime
PAY30928,LOAN20047,2022-07-26,189639.01,OnTime
PAY30929,LOAN20047,2022-08-26,189639.01,OnTime
PAY30930,LOAN20047,2022-09-26,189639.01,OnTime
PAY30931,LOAN20047,2022-10-26,189639.01,OnTime
PAY30932,LOAN20047,2022-11-26,189639.01,OnTime
PAY30933,LOAN20047,2022-12-26,189639.01,OnTime
PAY30934,LOAN20048,2022-11-29,24156.63,Late
PAY30935,LOAN20048,2022-12-29,19905.64,Late
PAY30936,LOAN20048,2023-01-29,26070.54,Late
PAY30937,LOAN20048,2023-02-28,21163.14,Late
PAY30938,LOAN20048,2023-03-29,20067.61,Late
PAY30939,LOAN20048,2023-04-29,24670.0,Late
PAY30940,LOAN20048,2023-05-29,17072.2,Late
PAY30941,LOAN20048,2023-06-29,17104.28,Late
PAY30942,LOAN20048,2023-07-29,20247.14,Late
PAY30943,LOAN20048,2023-08-29,17536.26,Late
PAY30944,LOAN20048,2023-09-29,18596.31,Late
PAY30945,LOAN20048,2023-10-29,22028.03,Late
PAY30946,LOAN20048,2023-11-29,28922.02,Late
PAY30947,LOAN20048,2023-12-29,25494.73,Late
PAY30948,LOAN20048,2024-01-29,24611.94,Late
PAY30949,LOAN20048,2024-02-29,21353.51,Late
PAY30950,LOAN20048,2024-03-29,30842.31,Late
PAY30951,LOAN20048,2024-04-29,22892.59,Late
PAY30952,LOAN20048,2024-05-29,18285.11,Late
PAY30953,LOAN20048,2024-06-29,26163.99,Late
PAY30954,LOAN20048,2024-07-29,18682.73,Late
PAY30955,LOAN20049,2025-01-08,174633.62,Late
PAY30956,LOAN20049,2025-02-08,193667.28,Late
PAY30957,LOAN20049,2025-03-08,236714.32,Late
PAY30958,LOAN20049,2025-04-08,192040.11,Late
PAY30959,LOAN20049,2025-05-08,216533.52,Late
PAY30960,LOAN20049,2025-06-08,250631.95,Late
PAY30961,LOAN20049,2025-07-08,149550.87,Late
PAY30962,LOAN20049,2025-08-08,166361.07,Late
PAY30963,LOAN20050,2023-01-21,46620.16,Late
PAY30964,LOAN20050,2023-02-21,46620.16,Late
PAY30965,LOAN20050,2023-03-21,46620.16,Late
PAY30966,LOAN20050,2023-04-21,46620.16,Late
PAY30967,LOAN20051,2022-01-09,0.0,Late
